player_node,team_node,player_name,team_name,team_name_at_time,team_name_history,group,leagues,minutes_domestic,games_domestic,wins_domestic,first_date,last_date,active_years,minutes_international,games_international,wins_international,minutes_total,games_total,wins_total,domestic_win_rate
player::admiral-jane,team::teamjust,Admiral Jane,Team Just,Team Just,Moscow Five.CIS | Team Just,wildcard,LCL,131.85,4,0.0,2015-02-28 00:00:00+00:00,2015-03-07 00:00:00+00:00,2015,0.0,0.0,0.0,131.85,4.0,0.0,0.0
player::bloodfenics,team::teamjust,BloodFenics,Team Just,Team Just,Moscow Five.CIS | Team Just,wildcard,LCL,71.71666666666667,2,0.0,2015-03-07 00:00:00+00:00,2015-03-07 00:00:00+00:00,2015,0.0,0.0,0.0,71.71666666666667,2.0,0.0,0.0
player::neon-vladislav-zelinskiy,team::teamjust,Neon (Vladislav Zelinskiy),Team Just,Team Just,Moscow Five.CIS | Team Just,wildcard,LCL,159.76666666666668,5,0.0,2015-03-07 00:00:00+00:00,2015-03-21 00:00:00+00:00,2015,0.0,0.0,0.0,159.76666666666668,5.0,0.0,0.0
player::cedja,team::teamjust,CeDja,Team Just,Team Just,Moscow Five.CIS | Team Just,wildcard,LCL,88.05,3,0.0,2015-03-21 00:00:00+00:00,2015-03-21 00:00:00+00:00,2015,0.0,0.0,0.0,88.05,3.0,0.0,0.0
player::nick-coldstar,team::teamjust,Nick Coldstar,Team Just,Team Just,Moscow Five.CIS | Team Just,wildcard,LCL,88.05,3,0.0,2015-03-21 00:00:00+00:00,2015-03-21 00:00:00+00:00,2015,0.0,0.0,0.0,88.05,3.0,0.0,0.0
player::archie-vyacheslav-egorov,team::teamjust,Archie (Vyacheslav Egorov),Team Just,Team Just,Moscow Five.CIS | Team Just,wildcard,LCL,644.9666666666667,17,9.0,2015-05-30 00:00:00+00:00,2015-07-13 00:00:00+00:00,2015,0.0,0.0,0.0,644.9666666666667,17.0,9.0,0.5294117647058824
player::canya,team::teamjust,Canya,Team Just,Team Just,Moscow Five.CIS | Team Just,wildcard,LCL,644.9666666666667,17,9.0,2015-05-30 00:00:00+00:00,2015-07-13 00:00:00+00:00,2015,0.0,0.0,0.0,644.9666666666667,17.0,9.0,0.5294117647058824
player::drobovik123,team::teamjust,Drobovik123,Team Just,Team Just,Moscow Five.CIS | Team Just,wildcard,LCL,140.5,4,4.0,2015-05-30 00:00:00+00:00,2015-07-13 00:00:00+00:00,2015,0.0,0.0,0.0,140.5,4.0,4.0,1.0
player::flashy,team::teamjust,Flashy,Team Just,Team Just,Moscow Five.CIS | Team Just,wildcard,LCL,580.4833333333333,15,7.0,2015-05-30 00:00:00+00:00,2015-07-13 00:00:00+00:00,2015,0.0,0.0,0.0,580.4833333333333,15.0,7.0,0.4666666666666667
player::stejos,team::teamjust,Stejos,Team Just,Team Just,Moscow Five.CIS | Team Just,wildcard,LCL,609.45,16,8.0,2015-05-30 00:00:00+00:00,2015-07-13 00:00:00+00:00,2015,0.0,0.0,0.0,609.45,16.0,8.0,0.5
player::dayruin,team::teamjust,dayruin,Team Just,Team Just,Moscow Five.CIS | Team Just,wildcard,LCL,604.4666666666667,16,8.0,2015-05-31 00:00:00+00:00,2015-07-13 00:00:00+00:00,2015,0.0,0.0,0.0,604.4666666666667,16.0,8.0,0.5
player::antariys,team::teamjust,Antariys,Team Just,Team Just,Moscow Five.CIS | Team Just,wildcard,LCL,589.7333333333333,16,7.0,2016-01-17 00:00:00+00:00,2016-03-12 00:00:00+00:00,2016,0.0,0.0,0.0,589.7333333333333,16.0,7.0,0.4375
player::blasting,team::teamjust,Blasting,Team Just,Team Just,Moscow Five.CIS | Team Just,wildcard,LCL,589.7333333333333,16,7.0,2016-01-17 00:00:00+00:00,2016-03-12 00:00:00+00:00,2016,0.0,0.0,0.0,589.7333333333333,16.0,7.0,0.4375
player::marker,team::teamjust,Marker,Team Just,Team Just,Moscow Five.CIS | Team Just,wildcard,LCL,1016.7166666666666,29,9.0,2016-01-17 00:00:00+00:00,2016-07-10 00:00:00+00:00,2016,0.0,0.0,0.0,1016.7166666666666,29.0,9.0,0.3103448275862069
player::neiman,team::teamjust,Neiman,Team Just,Team Just,Moscow Five.CIS | Team Just,wildcard,LCL,105.56666666666666,3,1.0,2016-01-17 00:00:00+00:00,2016-01-24 00:00:00+00:00,2016,0.0,0.0,0.0,105.56666666666666,3.0,1.0,0.3333333333333333
player::ques,team::teamjust,Ques,Team Just,Team Just,Moscow Five.CIS | Team Just,wildcard,LCL,589.7333333333333,16,7.0,2016-01-17 00:00:00+00:00,2016-03-12 00:00:00+00:00,2016,0.0,0.0,0.0,589.7333333333333,16.0,7.0,0.4375
player::kimi-ilja-kolosov,team::teamjust,kimi (Ilja Kolosov),Team Just,Team Just,Moscow Five.CIS | Team Just,wildcard,LCL,484.1666666666666,13,6.0,2016-01-30 00:00:00+00:00,2016-03-12 00:00:00+00:00,2016,0.0,0.0,0.0,484.1666666666666,13.0,6.0,0.46153846153846156
player::getcrazy,team::teamjust,GetCrazy,Team Just,Team Just,Moscow Five.CIS | Team Just,wildcard,LCL,426.98333333333335,13,2.0,2016-05-28 00:00:00+00:00,2016-07-10 00:00:00+00:00,2016,0.0,0.0,0.0,426.98333333333335,13.0,2.0,0.15384615384615385
player::justno0b,team::teamjust,JustNo0b,Team Just,Team Just,Moscow Five.CIS | Team Just,wildcard,LCL,426.98333333333335,13,2.0,2016-05-28 00:00:00+00:00,2016-07-10 00:00:00+00:00,2016,0.0,0.0,0.0,426.98333333333335,13.0,2.0,0.15384615384615385
player::punisher-nikita-lavrinov,team::teamjust,Punisher (Nikita Lavrinov),Team Just,Team Just,Moscow Five.CIS | Team Just,wildcard,LCL,426.98333333333335,13,2.0,2016-05-28 00:00:00+00:00,2016-07-10 00:00:00+00:00,2016,0.0,0.0,0.0,426.98333333333335,13.0,2.0,0.15384615384615385
player::unstop,team::teamjust,Unstop,Team Just,Team Just,Moscow Five.CIS | Team Just,wildcard,LCL,316.71666666666664,10,0.0,2016-05-28 00:00:00+00:00,2016-07-03 00:00:00+00:00,2016,0.0,0.0,0.0,316.71666666666664,10.0,0.0,0.0
player::voyna,team::teamjust,Voyna,Team Just,Team Just,Moscow Five.CIS | Team Just,wildcard,LCL,43.25,1,1.0,2016-06-26 00:00:00+00:00,2016-06-26 00:00:00+00:00,2016,0.0,0.0,0.0,43.25,1.0,1.0,1.0
player::stierlitz,team::teamjust,Stierlitz,Team Just,Team Just,Moscow Five.CIS | Team Just,wildcard,LCL,67.01666666666667,2,1.0,2016-07-09 00:00:00+00:00,2016-07-10 00:00:00+00:00,2016,0.0,0.0,0.0,67.01666666666667,2.0,1.0,0.5
player::atom-peter-thomsen,team::teamjust,Atom (Peter Thomsen),Team Just,Team Just,Moscow Five.CIS | Team Just,wildcard,LCL,2021.0333333333333,57,28.0,2018-02-10 00:00:00+00:00,2018-08-26 00:00:00+00:00,2018,0.0,0.0,0.0,2021.0333333333333,57.0,28.0,0.49122807017543857
player::kinzu,team::teamjust,Kinzu,Team Just,Team Just,Moscow Five.CIS | Team Just,wildcard,LCL,2021.0333333333333,57,28.0,2018-02-10 00:00:00+00:00,2018-08-26 00:00:00+00:00,2018,0.0,0.0,0.0,2021.0333333333333,57.0,28.0,0.49122807017543857
player::phlaty,team::teamjust,Phlaty,Team Just,Team Just,Moscow Five.CIS | Team Just,wildcard,LCL,839.2333333333333,24,12.0,2018-02-10 00:00:00+00:00,2018-03-25 00:00:00+00:00,2018,0.0,0.0,0.0,839.2333333333333,24.0,12.0,0.5
player::taikki,team::teamjust,Taikki,Team Just,Team Just,Moscow Five.CIS | Team Just,wildcard,LCL,2021.0333333333333,57,28.0,2018-02-10 00:00:00+00:00,2018-08-26 00:00:00+00:00,2018,0.0,0.0,0.0,2021.0333333333333,57.0,28.0,0.49122807017543857
player::paranoia,team::teamjust,Paranoia,Team Just,Team Just,Moscow Five.CIS | Team Just,wildcard,LCL,1181.8,33,16.0,2018-06-23 00:00:00+00:00,2018-08-26 00:00:00+00:00,2018,0.0,0.0,0.0,1181.8,33.0,16.0,0.48484848484848486
player::unho1y,team::teamjust,unho1y,Team Just,Team Just,Moscow Five.CIS | Team Just,wildcard,LCL,686.7333333333333,22,7.0,2019-02-02 00:00:00+00:00,2019-03-24 00:00:00+00:00,2019,0.0,0.0,0.0,686.7333333333333,22.0,7.0,0.3181818181818182
player::vethorm,team::teamjust,Vethorm,Team Just,Team Just,Moscow Five.CIS | Team Just,wildcard,LCL,538.5166666666667,17,5.0,2019-02-02 00:00:00+00:00,2019-03-06 00:00:00+00:00,2019,0.0,0.0,0.0,538.5166666666667,17.0,5.0,0.29411764705882354
player::wildheart,team::teamjust,WildHeart,Team Just,Team Just,Moscow Five.CIS | Team Just,wildcard,LCL,686.7333333333333,22,7.0,2019-02-02 00:00:00+00:00,2019-03-24 00:00:00+00:00,2019,0.0,0.0,0.0,686.7333333333333,22.0,7.0,0.3181818181818182
player::zeph,team::teamjust,Zeph,Team Just,Team Just,Moscow Five.CIS | Team Just,wildcard,LCL,686.7333333333333,22,7.0,2019-02-02 00:00:00+00:00,2019-03-24 00:00:00+00:00,2019,0.0,0.0,0.0,686.7333333333333,22.0,7.0,0.3181818181818182
player::itscortez,team::teamjust,itsCORTEZ,Team Just,Team Just,Moscow Five.CIS | Team Just,wildcard,LCL,148.21666666666667,5,2.0,2019-03-16 00:00:00+00:00,2019-03-24 00:00:00+00:00,2019,0.0,0.0,0.0,148.21666666666667,5.0,2.0,0.4
player::boss-vladislav-fomin,team::teamjustalpha,BOSS (Vladislav Fomin),Team Just Alpha,Team Just Alpha,Team Just Alpha,wildcard,LCL,1164.7666666666669,33,15.0,2017-01-28 00:00:00+00:00,2017-08-20 00:00:00+00:00,2017,0.0,0.0,0.0,1164.7666666666669,33.0,15.0,0.45454545454545453
player::jestkui-max,team::teamjustalpha,Jestkui Max,Team Just Alpha,Team Just Alpha,Team Just Alpha,wildcard,LCL,1164.7666666666669,33,15.0,2017-01-28 00:00:00+00:00,2017-08-20 00:00:00+00:00,2017,0.0,0.0,0.0,1164.7666666666669,33.0,15.0,0.45454545454545453
player::marker,team::teamjustalpha,Marker,Team Just Alpha,Team Just Alpha,Team Just Alpha,wildcard,LCL,1164.7666666666669,33,15.0,2017-01-28 00:00:00+00:00,2017-08-20 00:00:00+00:00,2017,0.0,0.0,0.0,1164.7666666666669,33.0,15.0,0.45454545454545453
player::pooh-emil-aliev,team::teamjustalpha,pooh (Emil Aliev),Team Just Alpha,Team Just Alpha,Team Just Alpha,wildcard,LCL,1164.7666666666669,33,15.0,2017-01-28 00:00:00+00:00,2017-08-20 00:00:00+00:00,2017,0.0,0.0,0.0,1164.7666666666669,33.0,15.0,0.45454545454545453
player::sadjesterrr,team::teamjustalpha,SaDJesteRRR,Team Just Alpha,Team Just Alpha,Team Just Alpha,wildcard,LCL,1164.7666666666669,33,15.0,2017-01-28 00:00:00+00:00,2017-08-20 00:00:00+00:00,2017,0.0,0.0,0.0,1164.7666666666669,33.0,15.0,0.45454545454545453
player::assassin,team::teamking,Assassin,Team King,Team King,Team King,major,LPL,1805.8166666666664,49,22.0,2015-01-16 00:00:00+00:00,2015-04-16 00:00:00+00:00,2015,0.0,0.0,0.0,1805.8166666666664,49.0,22.0,0.4489795918367347
player::leyn,team::teamking,Leyn,Team King,Team King,Team King,major,LPL,1805.8166666666664,49,22.0,2015-01-16 00:00:00+00:00,2015-04-16 00:00:00+00:00,2015,0.0,0.0,0.0,1805.8166666666664,49.0,22.0,0.4489795918367347
player::mlxg,team::teamking,Mlxg,Team King,Team King,Team King,major,LPL,1805.8166666666664,49,22.0,2015-01-16 00:00:00+00:00,2015-04-16 00:00:00+00:00,2015,0.0,0.0,0.0,1805.8166666666664,49.0,22.0,0.4489795918367347
player::skye,team::teamking,Skye,Team King,Team King,Team King,major,LPL,1805.8166666666664,49,22.0,2015-01-16 00:00:00+00:00,2015-04-16 00:00:00+00:00,2015,0.0,0.0,0.0,1805.8166666666664,49.0,22.0,0.4489795918367347
player::wuxin,team::teamking,wuxin,Team King,Team King,Team King,major,LPL,1805.8166666666664,49,22.0,2015-01-16 00:00:00+00:00,2015-04-16 00:00:00+00:00,2015,0.0,0.0,0.0,1805.8166666666664,49.0,22.0,0.4489795918367347
player::ao,team::teamking,Ao,Team King,Team King,Team King,major,LPL,53.78333333333333,2,0.0,2015-05-22 00:00:00+00:00,2015-05-22 00:00:00+00:00,2015,0.0,0.0,0.0,53.78333333333333,2.0,0.0,0.0
player::cola-jiang-nan,team::teamking,Cola (Jiang Nan),Team King,Team King,Team King,major,LPL,274.18333333333334,8,0.0,2015-05-22 00:00:00+00:00,2015-05-31 00:00:00+00:00,2015,0.0,0.0,0.0,274.18333333333334,8.0,0.0,0.0
player::corn-lei-wen,team::teamking,Corn (Lei Wen),Team King,Team King,Team King,major,LPL,1584.4666666666667,44,16.0,2015-05-22 00:00:00+00:00,2015-08-08 00:00:00+00:00,2015,0.0,0.0,0.0,1584.4666666666667,44.0,16.0,0.36363636363636365
player::hu1,team::teamking,hu1,Team King,Team King,Team King,major,LPL,1584.4666666666667,44,16.0,2015-05-22 00:00:00+00:00,2015-08-08 00:00:00+00:00,2015,0.0,0.0,0.0,1584.4666666666667,44.0,16.0,0.36363636363636365
player::sinkdream,team::teamking,SinkDream,Team King,Team King,Team King,major,LPL,274.18333333333334,8,0.0,2015-05-22 00:00:00+00:00,2015-05-31 00:00:00+00:00,2015,0.0,0.0,0.0,274.18333333333334,8.0,0.0,0.0
player::namei,team::teamking,NaMei,Team King,Team King,Team King,major,LPL,1530.6833333333334,42,16.0,2015-05-24 00:00:00+00:00,2015-08-08 00:00:00+00:00,2015,0.0,0.0,0.0,1530.6833333333334,42.0,16.0,0.38095238095238093
player::insec,team::teamking,inSec,Team King,Team King,Team King,major,LPL,1310.2833333333333,36,16.0,2015-06-05 00:00:00+00:00,2015-08-08 00:00:00+00:00,2015,0.0,0.0,0.0,1310.2833333333333,36.0,16.0,0.4444444444444444
player::zero-yoon-kyung-sup,team::teamking,Zero (Yoon Kyung-sup),Team King,Team King,Team King,major,LPL,1310.2833333333333,36,16.0,2015-06-05 00:00:00+00:00,2015-08-08 00:00:00+00:00,2015,0.0,0.0,0.0,1310.2833333333333,36.0,16.0,0.4444444444444444
player::fenix,team::teamliquid,Fenix,Team Liquid,Team Liquid,Team Liquid,major,LCS,5111.116666666667,140,73.0,2015-01-24 00:00:00+00:00,2016-09-03 00:00:00+00:00,2015|2016,0.0,0.0,0.0,5111.116666666667,140.0,73.0,0.5214285714285715
player::iwdominate,team::teamliquid,IWDominate,Team Liquid,Team Liquid,Team Liquid,major,LCS,2474.333333333333,62,35.0,2015-01-24 00:00:00+00:00,2016-01-16 00:00:00+00:00,2015|2016,0.0,0.0,0.0,2474.333333333333,62.0,35.0,0.5645161290322581
player::keith,team::teamliquid,Keith,Team Liquid,Team Liquid,Team Liquid,major,LCS,257.8666666666667,6,5.0,2015-01-24 00:00:00+00:00,2015-03-01 00:00:00+00:00,2015,0.0,0.0,0.0,257.8666666666667,6.0,5.0,0.8333333333333334
player::quas,team::teamliquid,Quas,Team Liquid,Team Liquid,Team Liquid,major,LCS,2413.0166666666664,61,35.0,2015-01-24 00:00:00+00:00,2015-08-31 00:00:00+00:00,2015,0.0,0.0,0.0,2413.0166666666664,61.0,35.0,0.5737704918032787
player::xpecial,team::teamliquid,Xpecial,Team Liquid,Team Liquid,Team Liquid,major,LCS,2413.0166666666664,61,35.0,2015-01-24 00:00:00+00:00,2015-08-31 00:00:00+00:00,2015,0.0,0.0,0.0,2413.0166666666664,61.0,35.0,0.5737704918032787
player::piglet,team::teamliquid,Piglet,Team Liquid,Team Liquid,Team Liquid,major,LCS,6732.05,184,78.0,2015-01-31 00:00:00+00:00,2017-08-06 00:00:00+00:00,2015|2016|2017,0.0,0.0,0.0,6732.05,184.0,78.0,0.42391304347826086
player::lourlo,team::teamliquid,Lourlo,Team Liquid,Team Liquid,Team Liquid,major,LCS,5952.166666666667,170,68.0,2016-01-16 00:00:00+00:00,2017-08-06 00:00:00+00:00,2016|2017,0.0,0.0,0.0,5952.166666666667,170.0,68.0,0.4
player::smoothie,team::teamliquid,Smoothie,Team Liquid,Team Liquid,Team Liquid,major,LCS,61.31666666666667,1,0.0,2016-01-16 00:00:00+00:00,2016-01-16 00:00:00+00:00,2016,0.0,0.0,0.0,61.31666666666667,1.0,0.0,0.0
player::dardoch,team::teamliquid,Dardoch,Team Liquid,Team Liquid,Team Liquid,major,LCS,2720.116666666667,81,40.0,2016-01-17 00:00:00+00:00,2017-08-06 00:00:00+00:00,2016|2017,0.0,0.0,0.0,2720.116666666667,81.0,40.0,0.49382716049382713
player::matt-matthew-elento,team::teamliquid,Matt (Matthew Elento),Team Liquid,Team Liquid,Team Liquid,major,LCS,5578.766666666666,160,66.0,2016-01-17 00:00:00+00:00,2017-08-06 00:00:00+00:00,2016|2017,0.0,0.0,0.0,5578.766666666666,160.0,66.0,0.4125
player::moon-galen-holgate,team::teamliquid,Moon (Galen Holgate),Team Liquid,Team Liquid,Team Liquid,major,LCS,117.01666666666668,3,0.0,2016-06-04 00:00:00+00:00,2016-06-05 00:00:00+00:00,2016,0.0,0.0,0.0,117.01666666666668,3.0,0.0,0.0
player::fabbbyyy,team::teamliquid,Fabbbyyy,Team Liquid,Team Liquid,Team Liquid,major,LCS,1213.0,36,19.0,2016-06-17 00:00:00+00:00,2016-08-14 00:00:00+00:00,2016,0.0,0.0,0.0,1213.0,36.0,19.0,0.5277777777777778
player::jynthe,team::teamliquid,Jynthe,Team Liquid,Team Liquid,Team Liquid,major,LCS,162.26666666666665,5,1.0,2016-08-14 00:00:00+00:00,2016-09-03 00:00:00+00:00,2016,0.0,0.0,0.0,162.26666666666665,5.0,1.0,0.2
player::arcsecond,team::teamliquid,Arcsecond,Team Liquid,Team Liquid,Team Liquid,major,LCS,102.71666666666668,3,0.0,2016-09-03 00:00:00+00:00,2016-09-03 00:00:00+00:00,2016,0.0,0.0,0.0,102.71666666666668,3.0,0.0,0.0
player::goldenglue,team::teamliquid,Goldenglue,Team Liquid,Team Liquid,Team Liquid,major,LCS,2033.3,56,18.0,2017-01-21 00:00:00+00:00,2017-07-29 00:00:00+00:00,2017,0.0,0.0,0.0,2033.3,56.0,18.0,0.32142857142857145
player::reignover,team::teamliquid,Reignover,Team Liquid,Team Liquid,Team Liquid,major,LCS,2791.2,78,28.0,2017-01-21 00:00:00+00:00,2017-07-29 00:00:00+00:00,2017,0.0,0.0,0.0,2791.2,78.0,28.0,0.358974358974359
player::youngbin,team::teamliquid,Youngbin,Team Liquid,Team Liquid,Team Liquid,major,LCS,218.5,6,3.0,2017-03-03 00:00:00+00:00,2017-03-05 00:00:00+00:00,2017,0.0,0.0,0.0,218.5,6.0,3.0,0.5
player::doublelift,team::teamliquid,Doublelift,Team Liquid,Team Liquid,Team Liquid,major,LCS,4142.416666666667,124,84.0,2017-03-10 00:00:00+00:00,2019-08-26 00:00:00+00:00,2017|2018|2019,1369.65,43.0,20.0,5512.066666666667,167.0,104.0,0.6774193548387096
player::adrian-adrian-ma,team::teamliquid,Adrian (Adrian Ma),Team Liquid,Team Liquid,Team Liquid,major,LCS,94.95,3,0.0,2017-03-17 00:00:00+00:00,2017-03-18 00:00:00+00:00,2017,0.0,0.0,0.0,94.95,3.0,0.0,0.0
player::slooshi,team::teamliquid,Slooshi,Team Liquid,Team Liquid,Team Liquid,major,LCS,287.1333333333333,8,2.0,2017-06-04 00:00:00+00:00,2017-07-01 00:00:00+00:00,2017,0.0,0.0,0.0,287.1333333333333,8.0,2.0,0.25
player::inori,team::teamliquid,Inori,Team Liquid,Team Liquid,Team Liquid,major,LCS,159.8,4,0.0,2017-06-24 00:00:00+00:00,2017-07-16 00:00:00+00:00,2017,0.0,0.0,0.0,159.8,4.0,0.0,0.0
player::konkwon,team::teamliquid,KonKwon,Team Liquid,Team Liquid,Team Liquid,major,LCS,217.13333333333333,6,2.0,2017-06-24 00:00:00+00:00,2017-07-01 00:00:00+00:00,2017,0.0,0.0,0.0,217.13333333333333,6.0,2.0,0.3333333333333333
player::mickey-son-young-min,team::teamliquid,Mickey (Son Young-min),Team Liquid,Team Liquid,Team Liquid,major,LCS,205.6,6,2.0,2017-08-05 00:00:00+00:00,2017-08-06 00:00:00+00:00,2017,0.0,0.0,0.0,205.6,6.0,2.0,0.3333333333333333
player::impact,team::teamliquid,Impact,Team Liquid,Team Liquid,Team Liquid,major,LCS,3632.883333333333,109,79.0,2018-01-20 00:00:00+00:00,2019-08-26 00:00:00+00:00,2018|2019,1369.65,43.0,20.0,5002.533333333333,152.0,99.0,0.7247706422018348
player::olleh,team::teamliquid,Olleh,Team Liquid,Team Liquid,Team Liquid,major,LCS,1827.9,55,39.0,2018-01-20 00:00:00+00:00,2018-09-10 00:00:00+00:00,2018,550.1666666666666,16.0,7.0,2378.0666666666666,71.0,46.0,0.7090909090909091
player::pobelter,team::teamliquid,Pobelter,Team Liquid,Team Liquid,Team Liquid,major,LCS,1827.9,55,39.0,2018-01-20 00:00:00+00:00,2018-09-10 00:00:00+00:00,2018,577.15,17.0,7.0,2405.05,72.0,46.0,0.7090909090909091
player::xmithie,team::teamliquid,Xmithie,Team Liquid,Team Liquid,Team Liquid,major,LCS,3632.883333333333,109,79.0,2018-01-20 00:00:00+00:00,2019-08-26 00:00:00+00:00,2018|2019,1369.65,43.0,20.0,5002.533333333333,152.0,99.0,0.7247706422018348
player::corejj,team::teamliquid,CoreJJ,Team Liquid,Team Liquid,Team Liquid,major,LCS,1804.983333333333,54,40.0,2019-01-26 00:00:00+00:00,2019-08-26 00:00:00+00:00,2019,792.5,26.0,13.0,2597.4833333333336,80.0,53.0,0.7407407407407407
player::jensen,team::teamliquid,Jensen,Team Liquid,Team Liquid,Team Liquid,major,LCS,1804.983333333333,54,40.0,2019-01-26 00:00:00+00:00,2019-08-26 00:00:00+00:00,2019,792.5,26.0,13.0,2597.4833333333336,80.0,53.0,0.7407407407407407
player::flaresz,team::teamlolpro,Flaresz,Team LoLPro,Team LoLPro,Team LoLPro,major,LCS,108.36666666666667,3,2.0,2014-11-15 00:00:00+00:00,2014-11-22 00:00:00+00:00,2015,0.0,0.0,0.0,108.36666666666667,3.0,2.0,0.6666666666666666
player::keithmcbrief,team::teamlolpro,KEITHMCBRIEF,Team LoLPro,Team LoLPro,Team LoLPro,major,LCS,108.36666666666667,3,2.0,2014-11-15 00:00:00+00:00,2014-11-22 00:00:00+00:00,2015,0.0,0.0,0.0,108.36666666666667,3.0,2.0,0.6666666666666666
player::thinkcard,team::teamlolpro,Thinkcard,Team LoLPro,Team LoLPro,Team LoLPro,major,LCS,108.36666666666667,3,2.0,2014-11-15 00:00:00+00:00,2014-11-22 00:00:00+00:00,2015,0.0,0.0,0.0,108.36666666666667,3.0,2.0,0.6666666666666666
player::wizfujiin,team::teamlolpro,WizFujiiN,Team LoLPro,Team LoLPro,Team LoLPro,major,LCS,108.36666666666667,3,2.0,2014-11-15 00:00:00+00:00,2014-11-22 00:00:00+00:00,2015,0.0,0.0,0.0,108.36666666666667,3.0,2.0,0.6666666666666666
player::yusui,team::teamlolpro,Yusui,Team LoLPro,Team LoLPro,Team LoLPro,major,LCS,108.36666666666667,3,2.0,2014-11-15 00:00:00+00:00,2014-11-22 00:00:00+00:00,2015,0.0,0.0,0.0,108.36666666666667,3.0,2.0,0.6666666666666666
player::4lan,team::teamone,4LaN,Team oNe,Team oNe,Team oNe,wildcard,CBLOL,1680.1833333333334,48,21.0,2017-06-04 00:00:00+00:00,2019-07-14 00:00:00+00:00,2017|2018|2019,280.6666666666667,9.0,3.0,1960.85,57.0,24.0,0.4375
player::absolut,team::teamone,Absolut,Team oNe,Team oNe,Team oNe,wildcard,CBLOL,818.25,23,15.0,2017-06-04 00:00:00+00:00,2017-09-02 00:00:00+00:00,2017,280.6666666666667,9.0,3.0,1098.9166666666667,32.0,18.0,0.6521739130434783
player::brucer,team::teamone,Brucer,Team oNe,Team oNe,Team oNe,wildcard,CBLOL,1031.3,29,12.0,2017-06-04 00:00:00+00:00,2019-07-06 00:00:00+00:00,2017|2018|2019,122.36666666666666,4.0,1.0,1153.6666666666667,33.0,13.0,0.41379310344827586
player::redbert,team::teamone,RedBert,Team oNe,Team oNe,Team oNe,wildcard,CBLOL,1361.3666666666668,38,19.0,2017-06-04 00:00:00+00:00,2018-03-10 00:00:00+00:00,2017|2018,280.6666666666667,9.0,3.0,1642.0333333333335,47.0,22.0,0.5
player::vvvert,team::teamone,VVvert,Team oNe,Team oNe,Team oNe,wildcard,CBLOL,1263.6333333333332,35,18.0,2017-06-04 00:00:00+00:00,2018-03-10 00:00:00+00:00,2017|2018,280.6666666666667,9.0,3.0,1544.3000000000002,44.0,21.0,0.5142857142857142
player::marf,team::teamone,Marf,Team oNe,Team oNe,Team oNe,wildcard,CBLOL,454.4166666666666,13,7.0,2017-06-24 00:00:00+00:00,2018-02-24 00:00:00+00:00,2017|2018,158.3,5.0,2.0,612.7166666666667,18.0,9.0,0.5384615384615384
player::lactea,team::teamone,Lactea,Team oNe,Team oNe,Team oNe,wildcard,CBLOL,371.51666666666665,10,3.0,2018-01-21 00:00:00+00:00,2018-03-10 00:00:00+00:00,2018,0.0,0.0,0.0,371.51666666666665,10.0,3.0,0.3
player::steal-victor-ruiz,team::teamone,Steal (Victor Ruiz),Team oNe,Team oNe,Team oNe,wildcard,CBLOL,269.3333333333333,8,2.0,2018-02-18 00:00:00+00:00,2018-03-10 00:00:00+00:00,2018,0.0,0.0,0.0,269.3333333333333,8.0,2.0,0.25
player::prb,team::teamone,Prb,Team oNe,Team oNe,Team oNe,wildcard,CBLOL,41.61666666666667,1,1.0,2018-03-10 00:00:00+00:00,2018-03-10 00:00:00+00:00,2018,0.0,0.0,0.0,41.61666666666667,1.0,1.0,1.0
player::jojo-gabriel-dzelme,team::teamone,JoJo (Gabriel Dzelme),Team oNe,Team oNe,Team oNe,wildcard,CBLOL,672.9,21,6.0,2019-06-01 00:00:00+00:00,2019-08-10 00:00:00+00:00,2019,0.0,0.0,0.0,672.9,21.0,6.0,0.2857142857142857
player::ryuzaki,team::teamone,ryuzaki,Team oNe,Team oNe,Team oNe,wildcard,CBLOL,452.1666666666666,14,4.0,2019-06-01 00:00:00+00:00,2019-08-10 00:00:00+00:00,2019,0.0,0.0,0.0,452.1666666666666,14.0,4.0,0.2857142857142857
